code,shape,area,score,percent,circles,num_lines,corners
43093,16,7386.5,85,21.25,4,0,33
43093,13,8641.0,99,24.75,1,0,29
43093,12,7673.0,113,28.25,5,5,31
43093,13,8962.0,79,19.75,1,0,29
43093,15,8156.5,80,20.0,1,0,23
43093,13,9009.5,145,36.25,0,3,27
43093,14,8002.5,105,26.25,0,1,26
43093,11,7265.5,76,19.0,1,0,37
43093,4,1.0,79,19.75,2,0,25
43093,14,8912.0,105,26.25,2,1,25
43093,14,7871.0,123,30.75,2,3,30
43093,14,9209.5,79,19.75,0,0,30
43093,15,7912.0,100,25.0,1,1,33
43093,13,8657.5,107,26.75,1,1,21
43093,13,7788.0,61,15.25,1,0,31
43093,14,9042.5,104,26.0,2,1,24
43093,13,8032.5,98,24.5,1,0,30
43093,16,7171.0,85,21.25,3,0,28
43093,13,8199.5,99,24.75,4,0,28
43093,13,9136.5,112,28.0,1,3,35
43093,16,6532.0,72,18.0,3,0,27
43093,14,6143.5,71,17.75,1,0,32
43093,15,8189.0,64,16.0,1,0,27
43093,16,7201.0,91,22.75,2,0,34
43093,12,7977.5,72,18.0,0,0,22
43093,14,9255.5,94,23.5,2,0,35
43093,15,7916.5,120,30.0,2,3,28
43093,16,8690.0,62,15.5,1,0,36
43093,12,7878.5,144,36.0,1,8,25
43093,14,9056.5,92,23.0,1,0,32
43093,16,6441.5,82,20.5,2,0,31
43093,14,9223.5,96,24.0,2,0,25
43093,13,8041.0,92,23.0,2,0,24
43093,14,8896.5,65,16.25,0,0,31
43093,13,5769.0,64,16.0,1,0,28
43093,15,5796.5,61,15.25,5,0,30
43093,16,8315.5,46,11.5,0,0,28
43093,14,8976.0,143,35.75,1,8,28
43093,15,8170.5,97,24.25,0,0,26
43093,12,8939.0,116,29.0,0,3,20
43093,16,7178.0,134,33.5,3,1,27
43093,13,9109.5,40,10.0,1,0,39
43093,15,5798.5,60,15.0,3,0,26
43093,14,8881.0,120,30.0,2,5,33
43093,12,7818.5,113,28.25,1,3,28
43093,15,8914.0,93,23.25,3,0,24
43093,12,7925.0,55,13.75,2,0,18
43093,16,8635.5,113,28.25,3,2,30
43093,12,7641.5,111,27.75,2,6,29
43093,16,8650.0,116,29.0,3,2,36
43093,14,8053.5,112,28.0,3,2,29
43093,13,9040.5,99,24.75,2,0,35
43093,16,7708.0,112,28.0,3,1,36
43093,11,8484.0,95,23.75,2,0,24
43093,12,7920.5,94,23.5,0,0,26
43093,16,8470.5,133,33.25,2,9,25
43093,14,7859.0,124,31.0,3,2,33
43093,14,7979.5,68,17.0,4,0,32
43093,15,7105.5,62,15.5,4,0,31
43093,12,8836.0,78,19.5,1,0,21
43093,15,5517.0,84,21.0,1,0,28
43093,11,7809.0,62,15.5,4,0,37
43093,13,7076.5,60,15.0,3,0,29
43093,13,8640.5,85,21.25,3,0,37
43093,13,8120.0,141,35.25,3,1,29
43093,15,6827.5,52,13.0,2,0,30
43093,12,7772.0,53,13.25,2,0,28
43093,16,6211.5,57,14.25,4,0,27
43093,13,8133.5,49,12.25,1,0,35
43093,13,9278.0,114,28.5,0,5,30
43093,15,7535.5,120,30.0,2,1,34
43093,14,8393.0,101,25.25,2,3,32
43093,17,7531.0,105,26.25,2,6,29
43093,15,6726.5,55,13.75,2,0,32
43093,14,7988.5,63,15.75,1,0,26
43093,16,8938.5,137,34.25,2,3,34
43093,12,8023.5,121,30.25,2,2,26
43093,16,7002.0,69,17.25,3,0,30
43093,14,7982.0,47,11.75,3,0,27
43093,12,9102.0,78,19.5,2,0,29
43093,17,6308.5,71,17.75,2,0,29
43093,13,5685.0,45,11.25,2,0,24
43093,4,2.0,86,21.5,0,0,27
43093,11,8895.5,160,40.0,1,1,28
43093,12,7948.0,80,20.0,1,0,26
43093,12,8899.0,71,17.75,0,0,23
43093,14,5484.5,61,15.25,2,0,25
43093,13,5268.0,56,14.0,2,0,22
43093,14,8057.5,37,9.25,2,0,28
43093,15,7940.5,55,13.75,3,0,29
43093,16,7058.0,53,13.25,4,0,26
43093,12,8962.5,116,29.0,1,1,27
43093,13,8025.0,84,21.0,0,0,23
43093,12,8895.5,104,26.0,1,1,25
43093,11,7908.5,103,25.75,1,1,24
43093,14,7638.5,58,14.5,3,0,34
43093,15,7453.0,62,15.5,3,0,30
43093,14,8991.0,73,18.25,0,0,27
43093,16,3932.0,39,9.75,1,0,23
43093,12,8908.0,142,35.5,2,1,24
43093,13,8038.0,98,24.5,2,0,31
43093,15,6864.5,68,17.0,2,0,31
43093,14,7978.5,71,17.75,2,0,27
43093,12,8935.5,119,29.75,0,3,24
43093,14,7278.5,104,26.0,1,1,30
43093,16,8235.5,74,18.5,4,0,33
43093,12,7350.0,70,17.5,2,0,33
43093,16,9224.5,136,34.0,1,1,31
43093,14,7768.0,100,25.0,2,1,30
43093,11,8728.5,97,24.25,0,0,26
43093,13,8091.5,96,24.0,0,0,28
43093,14,8773.5,74,18.5,2,0,35
43093,15,6420.5,75,18.75,2,0,30
43093,15,8856.0,126,31.5,3,1,40
43093,14,7718.0,101,25.25,3,1,33
43093,15,9138.5,98,24.5,3,0,24
43093,17,3894.0,50,12.5,3,0,26
43093,16,7888.0,52,13.0,5,0,26
43093,16,7009.5,54,13.5,4,0,25
43093,14,8662.5,103,25.75,2,3,31
43093,13,7776.5,121,30.25,3,12,30
43093,14,8121.5,94,23.5,2,0,34
43093,14,7579.0,91,22.75,1,0,25
43093,13,6396.5,69,17.25,3,0,32
43093,12,8180.5,55,13.75,1,0,29
43093,17,5108.0,76,19.0,3,0,31
43093,15,7941.5,85,21.25,0,0,26
43093,15,8192.0,64,16.0,3,0,36
43093,15,6939.0,54,13.5,3,0,31
43093,13,8520.0,57,14.25,2,0,25
43093,17,6707.5,53,13.25,2,0,26
43093,15,8248.0,63,15.75,7,0,37
43093,13,6805.0,52,13.0,3,0,28
43093,16,8462.5,70,17.5,3,0,29
43093,13,8053.0,143,35.75,2,4,20
43093,15,9041.0,104,26.0,1,3,27
43093,13,7972.0,109,27.25,0,2,24
43093,17,8644.5,107,26.75,2,3,29
43093,12,7484.5,104,26.0,2,1,28
43093,12,8749.5,125,31.25,2,7,32
43093,13,7888.5,133,33.25,1,1,25
43093,12,9039.5,71,17.75,0,0,27
43093,10,4087.0,47,11.75,0,0,23
43093,14,7480.0,85,21.25,3,0,34
43093,13,8063.0,87,21.75,2,0,25
43093,14,8909.0,68,17.0,3,0,32
43093,15,6314.0,70,17.5,2,0,33
43093,16,6292.0,69,17.25,2,0,29
43093,13,8133.0,77,19.25,2,0,25
43093,16,9188.5,104,26.0,3,1,27
43093,16,4632.5,46,11.5,1,0,26
43093,13,9214.5,136,34.0,1,8,26
43093,14,7155.5,70,17.5,3,0,34
43093,12,8728.0,105,26.25,3,1,25
43093,12,7753.0,104,26.0,1,1,30
43093,15,8660.0,89,22.25,5,0,29
43093,13,8086.0,152,38.0,1,11,25
43093,14,9036.0,100,25.0,1,1,34
43093,15,8215.0,93,23.25,0,0,21
43093,16,9375.0,45,11.25,1,0,30
43093,14,5470.5,77,19.25,3,0,27
43093,15,6623.5,74,18.5,1,0,35
43093,13,8153.0,79,19.75,1,0,23
43093,12,9119.0,76,19.0,1,0,24
43093,14,7933.5,112,28.0,1,1,24
43093,15,8271.5,97,24.25,3,0,30
43093,15,7710.5,81,20.25,3,0,32
43093,17,6921.5,71,17.75,2,0,32
43093,12,8111.5,93,23.25,1,0,23
43093,14,8067.0,103,25.75,4,1,30
43093,13,8038.0,80,20.0,2,0,28
43093,15,7951.0,103,25.75,3,1,34
43093,16,8313.5,121,30.25,3,15,29
43093,16,8105.5,90,22.5,3,0,39
43093,13,8230.0,115,28.75,2,9,32
43093,12,9122.0,76,19.0,0,0,26
43093,16,5480.5,86,21.5,3,0,29
43093,15,7900.0,57,14.25,4,0,29
43093,16,7340.0,58,14.5,3,0,28
43093,14,8224.0,59,14.75,1,0,30
43093,16,6612.5,52,13.0,4,0,27
43093,12,8975.0,109,27.25,1,1,27
43093,17,6476.0,75,18.75,2,0,37
43093,12,8879.0,89,22.25,2,0,27
43093,12,7943.5,85,21.25,3,0,26
43093,13,9221.0,77,19.25,0,0,29
43093,15,5781.5,75,18.75,3,0,35
43093,14,8603.5,84,21.0,1,0,41
43093,13,8153.5,134,33.5,1,6,31
43093,13,9011.5,120,30.0,1,8,27
43093,14,8338.0,90,22.5,0,0,30
43093,15,7693.0,113,28.25,3,1,36
43093,14,8273.5,119,29.75,0,9,26
43093,14,4886.0,70,17.5,3,0,27
43093,11,7995.0,59,14.75,0,0,28
43093,15,8667.5,107,26.75,4,4,32
43093,17,7460.0,100,25.0,2,1,31
43093,12,8968.5,125,31.25,0,2,26
43093,12,7442.0,71,17.75,3,0,34
43093,15,5905.5,74,18.5,2,0,32
43093,12,7993.0,62,15.5,0,0,23
43093,15,8282.5,56,14.0,2,0,31
43093,14,6877.0,58,14.5,3,0,35
43093,16,8571.5,101,25.25,2,2,36
43093,14,7593.0,96,24.0,2,0,30
43093,11,3849.5,60,15.0,2,0,20
43093,13,8281.5,49,12.25,1,0,24
43093,13,8877.0,91,22.75,1,0,31
43093,15,7210.5,91,22.75,3,0,28
43093,15,4835.0,77,19.25,0,0,26
43093,11,7868.5,77,19.25,0,0,25
43093,12,9116.0,90,22.5,1,0,31
43093,17,6210.0,70,17.5,2,0,34
43093,13,6425.0,68,17.0,3,0,35
43093,12,8022.0,83,20.75,1,0,26
43093,15,9117.5,64,16.0,4,0,31
43093,15,5103.5,56,14.0,1,0,20
43093,16,6647.0,74,18.5,1,0,27
43093,14,8027.0,49,12.25,3,0,31
43093,17,6437.5,60,15.0,3,0,29
43093,14,8210.0,77,19.25,2,0,25
43093,14,8726.0,97,24.25,2,0,32
43093,13,6757.0,97,24.25,2,0,32
43093,15,7918.5,95,23.75,2,0,26
43093,13,8006.5,112,28.0,3,9,29
43093,14,8263.0,88,22.0,2,0,34
43093,14,7267.5,77,19.25,3,0,28
43093,12,9143.5,57,14.25,1,0,32
43093,15,5913.5,67,16.75,1,0,31
43093,14,9264.0,98,24.5,0,0,32
43093,14,6567.5,112,28.0,4,2,30
43093,12,8839.0,87,21.75,3,0,30
43093,15,6833.0,93,23.25,2,0,30
43093,13,7966.0,91,22.75,4,0,37
43093,14,8280.0,128,32.0,0,5,29
43093,16,9058.0,69,17.25,0,0,28
43093,13,7890.5,116,29.0,0,1,18
43093,14,8851.0,79,19.75,1,0,29
43093,14,8168.5,162,40.5,1,1,29
43093,17,7031.0,76,19.0,2,0,33
43093,14,7896.0,69,17.25,1,0,28
43093,15,9266.0,96,24.0,2,0,29
43093,13,6939.0,109,27.25,4,1,35
43093,13,8025.5,101,25.25,2,2,26
43093,14,7850.0,102,25.5,2,2,30
43093,13,8795.0,86,21.5,1,0,27
43093,14,7126.0,90,22.5,4,0,30
43093,13,8938.5,61,15.25,3,0,29
43093,16,6159.5,56,14.0,4,0,29
43093,15,8204.5,111,27.75,2,1,31
43093,13,8074.5,117,29.25,1,4,24
43093,15,8708.5,48,12.0,3,0,30
43093,15,6753.0,65,16.25,3,0,28
43093,12,9039.0,116,29.0,2,7,26
43093,11,7865.5,95,23.75,0,0,24
43093,16,7494.5,75,18.75,3,0,35
43093,11,8013.5,111,27.75,0,3,23
43093,13,5344.5,64,16.0,2,0,30
43093,12,8002.5,64,16.0,2,0,24
43093,12,8680.5,99,24.75,1,0,37
43093,12,8118.0,117,29.25,0,2,23
43093,14,8915.0,155,38.75,1,4,28
43093,13,7873.5,78,19.5,2,0,27
43093,13,8893.0,128,32.0,2,2,27
43093,14,7821.5,135,33.75,2,7,32
43093,10,8749.5,81,20.25,0,0,23
43093,15,5779.5,66,16.5,2,0,30
43093,16,9176.5,104,26.0,1,1,28
43093,10,8272.0,145,36.25,0,2,21
43093,12,9062.0,123,30.75,1,2,34
43093,15,8007.5,135,33.75,2,2,28
43093,12,8540.5,75,18.75,1,0,32
43093,13,8094.0,131,32.75,2,4,29
43093,15,8686.0,117,29.25,3,3,38
43093,13,7755.0,71,17.75,0,0,34
43093,13,9196.5,115,28.75,1,4,28
43093,14,6881.5,66,16.5,3,0,32
43093,15,4235.5,53,13.25,3,0,27
43093,12,8187.0,52,13.0,0,0,28
43093,17,6251.5,59,14.75,1,0,28
43093,12,8204.0,38,9.5,1,0,31
43093,15,8910.0,85,21.25,1,0,37
43093,15,7942.0,143,35.75,2,2,24
43093,13,4860.5,65,16.25,3,0,30
43093,13,8291.5,54,13.5,1,0,29
43093,15,8464.0,63,15.75,2,0,27
43093,17,6809.0,58,14.5,4,0,24
43093,11,9213.0,82,20.5,0,0,28
43093,12,7876.5,122,30.5,1,3,22
43093,12,8896.0,51,12.75,0,0,27
43093,13,5599.5,73,18.25,3,0,34
43093,12,8954.5,123,30.75,3,5,30
43093,15,7850.5,117,29.25,3,4,32
43093,15,8333.0,126,31.5,1,2,37
43093,12,8054.5,129,32.25,0,5,24
43093,17,5710.0,86,21.5,2,0,33
43093,12,7966.5,71,17.75,0,0,25
43093,12,8704.5,124,31.0,2,1,29
43093,12,7983.0,145,36.25,2,8,31
43093,12,8836.5,118,29.5,1,2,25
43093,12,8271.0,86,21.5,2,0,26
43093,13,8518.5,114,28.5,3,1,33
43093,14,7953.0,110,27.5,2,1,28
43093,14,8072.5,83,20.75,2,0,32
43093,13,8119.5,116,29.0,1,6,27
43093,12,8952.5,85,21.25,1,0,28
43093,12,7933.5,83,20.75,3,0,24
43093,10,8525.0,109,27.25,1,1,26
43093,12,7941.0,85,21.25,1,0,24
43093,16,8252.5,93,23.25,3,0,32
43093,14,7614.0,90,22.5,5,0,28
43093,14,9288.0,76,19.0,2,0,28
43093,14,7869.0,91,22.75,3,0,27
43093,14,8100.0,86,21.5,4,0,33
43093,14,6913.5,62,15.5,3,0,32
43093,16,6571.5,42,10.5,2,0,32
43093,14,7740.5,69,17.25,3,0,30
43093,14,8815.5,84,21.0,4,0,31
43093,18,7053.0,91,22.75,2,0,35
43093,13,9078.0,144,36.0,1,8,31
43093,14,7609.0,65,16.25,3,0,31
43093,14,6402.5,83,20.75,6,0,31
43093,13,8295.5,60,15.0,1,0,28
43093,12,9076.5,112,28.0,3,1,35
43093,13,7992.5,143,35.75,1,2,27
43093,13,8584.0,65,16.25,2,0,30
43093,14,6179.5,76,19.0,2,0,32
43093,14,9259.5,78,19.5,0,0,31
43093,15,8023.0,103,25.75,1,1,24
43093,16,8352.0,126,31.5,5,1,29
43093,12,7890.0,114,28.5,1,2,23
43093,18,6796.0,70,17.5,2,0,32
43093,14,8244.0,81,20.25,3,0,22
43093,12,8997.0,43,10.75,2,0,27
43093,17,5949.0,70,17.5,2,0,29
43093,16,7847.0,69,17.25,3,0,39
43093,13,7805.5,71,17.75,3,0,25
43093,15,7924.0,115,28.75,3,1,29
43093,14,8173.0,111,27.75,1,10,29
43093,15,8020.0,93,23.25,2,0,35
43093,13,8242.5,116,29.0,0,3,26
43093,16,6150.5,56,14.0,2,0,34
43093,15,7920.0,59,14.75,1,0,28
43093,14,3958.5,65,16.25,1,0,22
43093,12,8052.5,61,15.25,0,0,25
43093,15,5284.5,73,18.25,3,0,30
43093,13,8265.0,55,13.75,1,0,29
43093,17,7742.0,83,20.75,2,0,28
43093,14,8192.0,102,25.5,3,2,24
43093,15,7429.5,56,14.0,3,0,28
43093,15,7080.5,60,15.0,3,0,32
43093,15,9116.5,138,34.5,3,5,34
43093,13,7900.5,93,23.25,1,0,32
43093,5,7.0,74,18.5,1,0,33
43093,11,4953.5,43,10.75,1,0,26
43093,17,6224.0,55,13.75,2,0,33
43093,15,7806.0,67,16.75,4,0,28
43093,15,7962.0,86,21.5,4,0,35
43093,16,7698.0,68,17.0,1,0,29
43093,16,8836.5,71,17.75,3,0,29
43093,14,6755.5,65,16.25,2,0,37
43093,13,9082.0,66,16.5,1,0,29
43093,14,5183.5,72,18.0,2,0,32
43093,13,6790.5,51,12.75,3,0,37
43093,12,7697.0,63,15.75,2,0,23
43093,16,8703.0,83,20.75,3,0,27
43093,12,7837.5,76,19.0,0,0,21
43093,18,7384.5,71,17.75,3,0,35
43093,12,8159.0,108,27.0,0,1,23
43093,15,9121.0,72,18.0,2,0,30
43093,10,17.5,88,22.0,2,0,28
43093,16,9013.5,119,29.75,1,1,29
43093,12,8086.0,65,16.25,1,0,25
43093,13,6150.5,62,15.5,2,0,25
43093,12,8069.5,82,20.5,0,0,22
43093,11,8689.5,123,30.75,1,1,24
43093,16,8145.5,58,14.5,0,0,22
43093,15,9236.0,57,14.25,4,0,30
43093,16,5082.5,61,15.25,1,0,23
43093,14,7473.5,68,17.0,4,0,33
43093,14,7542.5,76,19.0,3,0,31
43093,11,5852.5,65,16.25,2,0,30
43093,12,7978.0,60,15.0,0,0,23
43093,15,7222.0,93,23.25,4,0,35
43093,15,8165.5,74,18.5,1,0,29
43093,14,9252.0,115,28.75,0,5,35
43093,14,6991.0,118,29.5,3,1,33
43093,11,9014.5,101,25.25,1,1,29
43093,14,6373.5,68,17.0,3,0,33
43093,12,8763.0,136,34.0,2,2,31
43093,13,8091.0,97,24.25,2,0,22
43093,15,9022.5,106,26.5,0,2,23
43093,14,6473.0,62,15.5,2,0,30
43093,17,5147.0,58,14.5,4,0,32
43093,14,8443.5,45,11.25,1,0,28
43093,15,7563.0,82,20.5,1,0,35
43093,14,8268.0,110,27.5,0,6,27
43093,12,8925.0,130,32.5,2,1,32
43093,15,7895.5,127,31.75,2,2,29
43093,13,8301.5,107,26.75,4,1,41
43093,15,7990.5,131,32.75,3,18,25
43093,16,7916.5,102,25.5,3,1,27
43093,14,8162.0,117,29.25,1,19,28
43093,16,9166.5,94,23.5,1,0,31
43093,12,6701.0,114,28.5,3,2,37
43093,17,7588.5,85,21.25,4,0,31
43093,16,7930.5,77,19.25,1,0,31
43093,11,8621.0,117,29.25,1,2,24
43093,12,7956.5,99,24.75,0,0,26
43093,16,9098.5,100,25.0,3,1,36
43093,15,7313.5,93,23.25,2,0,34
43093,16,6768.5,84,21.0,3,0,30
43093,14,8118.0,71,17.75,0,0,25
43093,13,9097.5,70,17.5,1,0,27
43093,11,4625.0,59,14.75,0,0,24
43093,12,9095.5,49,12.25,2,0,26
43093,12,4555.0,61,15.25,1,0,24
43093,15,8278.0,74,18.5,2,0,34
43093,15,7330.0,67,16.75,5,0,30
43093,12,8821.0,153,38.25,1,4,26
43093,15,8001.0,113,28.25,1,3,34
43093,10,8491.5,105,26.25,1,1,24
43093,13,8234.5,70,17.5,0,0,24
43093,13,8967.0,78,19.5,1,0,27
43093,13,6415.5,75,18.75,2,0,31
43093,12,8855.5,104,26.0,1,1,30
43093,11,7750.5,111,27.75,0,1,24
43093,12,9104.5,59,14.75,0,0,28
43093,15,5248.5,67,16.75,4,0,28
43093,12,8922.5,66,16.5,2,0,28
43093,14,4845.0,78,19.5,0,0,26
43093,14,8533.5,74,18.5,1,0,31
43093,14,7148.5,87,21.75,3,0,27
43093,13,4757.5,68,17.0,3,0,31
43093,13,8334.5,60,15.0,2,0,29
43093,12,8970.5,87,21.75,1,0,28
43093,16,5034.5,60,15.0,2,0,28
43093,13,8948.5,80,20.0,4,0,26
43093,13,6061.5,72,18.0,2,0,30
43093,12,9119.0,109,27.25,1,1,24
43093,14,3736.5,42,10.5,2,0,22
43093,11,8685.5,133,33.25,3,1,25
43093,12,7908.0,89,22.25,2,0,28
43093,12,8741.0,56,14.0,4,0,32
43093,14,6898.5,58,14.5,6,0,30
43093,13,9037.0,136,34.0,1,7,27
43093,13,7447.5,87,21.75,2,0,30
43093,16,6919.0,104,26.0,4,1,32
43093,15,8204.5,82,20.5,1,0,28
43093,14,9305.5,62,15.5,2,0,34
43093,15,6473.0,95,23.75,2,0,32
43093,12,8820.5,122,30.5,1,1,27
43093,14,7794.0,112,28.0,2,4,31
43093,13,4749.5,64,16.0,5,0,28
43093,12,8190.0,57,14.25,0,0,30
43093,15,7688.5,66,16.5,3,0,31
43093,14,7289.0,59,14.75,3,0,30
43093,13,9011.0,89,22.25,0,0,31
43093,15,7966.0,74,18.5,2,0,27
43093,13,9443.0,61,15.25,0,0,28
43093,18,4475.5,60,15.0,5,0,29
43093,12,8971.0,121,30.25,1,1,29
43093,15,8018.0,92,23.0,1,0,24
43093,14,8223.5,125,31.25,2,5,33
43093,14,8167.5,114,28.5,0,11,22
43093,13,8987.0,116,29.0,2,12,30
43093,16,6726.5,109,27.25,2,2,34
43093,12,8875.0,121,30.25,1,16,28
43093,14,7283.0,90,22.5,3,0,32
43093,11,8951.5,68,17.0,0,0,26
43093,16,4092.5,72,18.0,1,0,22
43093,12,8977.5,115,28.75,2,1,28
43093,13,8074.5,82,20.5,0,0,21
43093,14,8629.5,142,35.5,4,4,31
43093,14,8158.5,83,20.75,1,0,31
43093,13,8463.5,86,21.5,2,0,32
43093,13,8055.0,127,31.75,1,7,25
43093,13,5261.0,66,16.5,2,0,29
43093,11,7865.0,65,16.25,1,0,22
43093,16,5948.5,86,21.5,3,0,34
43093,13,8331.5,56,14.0,1,0,32
43093,15,8056.0,89,22.25,1,0,25
43093,15,7464.5,104,26.0,4,8,39
43093,14,7783.5,86,21.5,3,0,34
43093,14,7859.0,76,19.0,2,0,28
43093,13,8372.5,70,17.5,2,0,35
43093,16,6743.5,65,16.25,2,0,28
43093,17,5964.5,89,22.25,1,0,28
43093,12,8045.5,57,14.25,0,0,21
43093,15,8455.5,97,24.25,0,0,29
43093,14,8047.5,126,31.5,2,13,30
43093,15,8139.5,71,17.75,2,0,37
43093,15,7732.0,123,30.75,0,12,21
43093,15,8178.5,95,23.75,1,0,31
43093,12,7843.5,127,31.75,1,7,25
43093,13,9074.5,96,24.0,1,0,24
43093,13,8084.5,106,26.5,1,1,21
43093,14,8602.5,99,24.75,2,0,39
43093,15,7980.0,129,32.25,4,5,34
43093,11,8742.0,114,28.5,1,4,22
43093,15,6169.5,61,15.25,2,0,34
43093,15,8543.0,116,29.0,2,4,28
43093,13,7685.5,113,28.25,3,5,28
43093,12,8834.5,74,18.5,0,0,23
43093,12,7849.5,84,21.0,1,0,25
43093,14,8928.5,77,19.25,1,0,40
43093,15,8005.5,119,29.75,2,2,33
43093,14,4790.0,40,10.0,1,0,28
43093,16,8183.5,69,17.25,1,0,26
43093,13,6908.0,74,18.5,1,0,36
43093,14,7896.0,84,21.0,3,0,28
43093,15,8762.5,152,38.0,3,6,28
43093,13,8087.0,117,29.25,4,1,29
43093,13,8961.5,95,23.75,3,0,29
43093,11,7718.5,162,40.5,1,1,26
43093,12,9071.5,74,18.5,0,0,24
43093,14,3553.0,48,12.0,2,0,24
43093,12,9001.0,67,16.75,0,0,29
43093,14,3335.0,50,12.5,1,0,20
43093,17,4641.0,66,16.5,3,0,30
43093,12,8126.0,59,14.75,1,0,24
43093,13,9025.0,126,31.5,1,1,36
43093,15,7912.5,116,29.0,2,3,34
43093,13,8419.0,100,25.0,1,1,29
43093,17,7422.0,103,25.75,4,4,34
43093,12,8909.5,95,23.75,3,0,29
43093,12,7935.0,106,26.5,2,1,28
43093,14,8365.0,104,26.0,1,2,31
43093,14,7711.5,104,26.0,3,3,25
43093,15,8230.5,87,21.75,3,0,43
43093,13,7569.5,71,17.75,4,0,30
43093,16,7391.5,78,19.5,5,0,34
43093,14,7880.5,64,16.0,1,0,29
43093,16,5215.5,67,16.75,0,0,29
43093,12,8110.5,56,14.0,1,0,22
43093,15,8924.0,53,13.25,4,0,31
43093,15,5854.0,60,15.0,3,0,29
43093,16,7310.0,49,12.25,4,0,27
43093,16,7598.0,57,14.25,1,0,27
43093,11,8757.5,73,18.25,0,0,26
43093,10,7638.5,85,21.25,0,0,25
43093,15,8828.0,77,19.25,1,0,30
43093,14,6041.5,56,14.0,3,0,30
43093,12,9207.0,45,11.25,1,0,28
43093,14,4179.5,55,13.75,3,0,27
43093,14,8952.0,71,17.75,2,0,34
43093,13,7795.0,88,22.0,3,0,25
43093,14,7794.0,57,14.25,4,0,38
43093,15,8023.0,115,28.75,0,5,23
43093,17,7469.0,120,30.0,2,1,33
43093,13,8216.0,101,25.25,1,1,34
43093,13,9142.0,81,20.25,1,0,25
43093,15,6197.5,94,23.5,2,0,34
43093,13,8825.5,145,36.25,3,2,30
43093,14,7969.0,111,27.75,1,1,31
43093,14,7790.5,61,15.25,1,0,34
43093,13,7082.5,58,14.5,3,0,32
43093,13,8663.5,110,27.5,3,2,31
43093,14,7467.0,102,25.5,0,1,28
43093,14,9262.0,74,18.5,2,0,30
43093,15,5981.0,79,19.75,3,0,28
43093,15,8030.5,126,31.5,3,1,37
43093,13,8272.0,114,28.5,1,1,26
43093,12,8945.0,109,27.25,1,2,26
43093,12,7979.5,124,31.0,2,2,25
43093,15,4322.5,72,18.0,3,0,25
43093,11,8048.0,68,17.0,1,0,24
43093,14,8549.0,111,27.75,2,13,30
43093,13,7508.0,107,26.75,7,3,30
43093,14,9225.5,82,20.5,2,0,25
43093,15,5691.0,64,16.0,3,0,27
43093,12,8848.0,122,30.5,2,1,30
43093,12,7929.5,151,37.75,1,2,27
43093,14,49.0,72,18.0,2,0,29
43093,15,8203.5,54,13.5,2,0,30
43093,10,8625.5,71,17.75,3,0,26
43093,12,7897.0,77,19.25,2,0,23
43093,11,8668.0,131,32.75,1,3,27
43093,13,8245.0,98,24.5,1,0,28
43093,12,8876.0,145,36.25,3,5,30
43093,15,8115.5,151,37.75,0,2,26
43093,12,9082.5,89,22.25,1,0,28
43093,13,3800.5,56,14.0,2,0,25
43093,13,8138.5,61,15.25,4,0,33
43093,14,6748.0,53,13.25,3,0,35
43093,15,9263.5,53,13.25,1,0,30
43093,17,5361.0,66,16.5,4,0,33
43093,12,8930.0,111,27.75,1,2,28
43093,12,8007.5,100,25.0,2,1,24
43093,15,7447.5,58,14.5,3,0,36
43093,14,7425.0,62,15.5,4,0,29
43093,15,8256.5,70,17.5,4,0,37
43093,15,6329.0,48,12.0,2,0,31
43093,14,9082.5,128,32.0,2,4,29
43093,16,7300.5,117,29.25,3,3,33
43093,13,9099.0,104,26.0,2,3,26
43093,15,6532.0,73,18.25,2,0,30
43093,12,8827.0,79,19.75,1,0,21
43093,11,8198.0,72,18.0,0,0,25
43093,16,7871.5,97,24.25,3,0,29
43093,14,7915.0,119,29.75,2,12,25
43093,12,8734.5,89,22.25,1,0,28
43093,16,6643.0,91,22.75,1,0,29
43093,14,8501.5,96,24.0,3,0,30
43093,15,7589.5,102,25.5,2,3,30
43093,15,9095.5,120,30.0,1,3,36
43093,15,7400.5,126,31.5,2,1,37
43093,13,7948.0,128,32.0,3,3,42
43093,15,8154.5,100,25.0,2,1,33
43093,13,5977.0,59,14.75,2,0,28
43093,14,7710.5,63,15.75,0,0,22
43093,16,8846.5,106,26.5,1,1,26
43093,14,8185.5,144,36.0,4,12,25
43093,13,8749.0,143,35.75,1,6,26
43093,14,8068.0,136,34.0,2,5,30
43093,14,8354.5,102,25.5,3,2,24
43093,14,7960.5,137,34.25,2,4,26
43093,13,4051.0,57,14.25,3,0,26
43093,14,7823.0,68,17.0,1,0,21
43093,16,8862.5,88,22.0,2,0,28
43093,15,6396.5,88,22.0,2,0,32
43093,14,8635.0,65,16.25,6,0,29
43093,18,6119.0,61,15.25,2,0,33
43093,12,9245.0,82,20.5,2,0,31
43093,13,7998.0,105,26.25,1,1,24
43093,12,8980.5,73,18.25,1,0,27
43093,15,5077.0,71,17.75,1,0,30
43093,13,7865.0,105,26.25,3,1,35
43093,15,7680.0,131,32.75,0,5,20
43093,15,8126.5,77,19.25,1,0,32
43093,15,7401.5,67,16.75,4,0,31
43093,13,7782.0,96,24.0,2,0,28
43093,14,8023.0,90,22.5,2,0,27
43093,12,8991.0,148,37.0,0,3,26
43093,16,7788.0,102,25.5,1,1,31
